GVF,PR,RE,NU
0.691557,0.688341,12.0641,6.70199
0.691557,0.688341,12.0641,6.70199
0.693029,0.687425,12.0722,6.68522
0.693029,0.687425,12.0722,6.68522
0.695456,0.686627,12.105,6.65958
0.695456,0.686627,12.105,6.65958
0.697932,0.684738,12.1213,6.63174
0.697932,0.684738,12.1213,6.63174
0.700031,0.68094,12.0987,6.60372
0.700031,0.68094,12.0987,6.60372
0.70143,0.674549,12.0092,6.57824
0.70143,0.674549,12.0092,6.57824
0.702052,0.666078,11.8601,6.55693
0.702052,0.666078,11.8601,6.55693
0.702907,0.656906,11.6954,6.53105
0.702907,0.656906,11.6954,6.53105
0.704069,0.647686,11.5417,6.50077
0.704069,0.647686,11.5417,6.50077
0.704815,0.638798,11.3922,6.47453
0.704815,0.638798,11.3922,6.47453
0.705616,0.630859,11.2614,6.45255
0.705616,0.630859,11.2614,6.45255
0.706656,0.62361,11.1404,6.43047
0.706656,0.62361,11.1404,6.43047
0.708086,0.616498,11.0302,6.40302
0.708086,0.616498,11.0302,6.40302
0.709543,0.609626,10.9311,6.37673
0.709543,0.609626,10.9311,6.37673
0.711406,0.602816,10.8341,6.34667
0.711406,0.602816,10.8341,6.34667
0.713751,0.59511,10.7316,6.30872
0.713751,0.59511,10.7316,6.30872
0.715613,0.586137,10.6006,6.27314
0.715613,0.586137,10.6006,6.27314
0.717434,0.577151,10.4658,6.23832
0.717434,0.577151,10.4658,6.23832
0.719882,0.569157,10.3568,6.20013
0.719882,0.569157,10.3568,6.20013
0.723123,0.561553,10.2595,6.16007
0.723123,0.561553,10.2595,6.16007
0.725879,0.554568,10.1773,6.12541
0.725879,0.554568,10.1773,6.12541
0.72807,0.547885,10.0883,6.09708
0.72807,0.547885,10.0883,6.09708
0.730983,0.541456,10.0056,6.06183
0.730983,0.541456,10.0056,6.06183
0.734274,0.535453,9.93538,6.02446
0.734274,0.535453,9.93538,6.02446
0.738087,0.52919,9.86565,5.98015
0.738087,0.52919,9.86565,5.98015
0.741039,0.522264,9.76999,5.94344
0.741039,0.522264,9.76999,5.94344
0.743491,0.515441,9.67155,5.91047
0.743491,0.515441,9.67155,5.91047
0.745797,0.508726,9.57402,5.88039
0.745797,0.508726,9.57402,5.88039
0.747327,0.501725,9.45503,5.85573
0.747327,0.501725,9.45503,5.85573
0.748198,0.495273,9.3373,5.83817
0.748198,0.495273,9.3373,5.83817
0.748964,0.489762,9.23737,5.82432
0.748964,0.489762,9.23737,5.82432
0.749294,0.48476,9.14058,5.81518
0.749294,0.48476,9.14058,5.81518
0.749838,0.480942,9.06641,5.80835
0.749838,0.480942,9.06641,5.80835
0.75088,0.477926,9.01232,5.79682
0.75088,0.477926,9.01232,5.79682
0.752238,0.475535,8.97579,5.78416
0.752238,0.475535,8.97579,5.78416
0.754709,0.474241,8.97753,5.76543
0.754709,0.474241,8.97753,5.76543
0.75768,0.473832,8.99671,5.74431
0.75768,0.473832,8.99671,5.74431
0.761185,0.47404,9.03688,5.72144
0.761185,0.47404,9.03688,5.72144
0.763803,0.475627,9.09015,5.71411
0.763803,0.475627,9.09015,5.71411
0.766819,0.479158,9.18312,5.70327
0.766819,0.479158,9.18312,5.70327
0.76901,0.482539,9.26584,5.69697
0.76901,0.482539,9.26584,5.69697
0.772092,0.486207,9.37216,5.68059
0.772092,0.486207,9.37216,5.68059
0.774104,0.489311,9.46346,5.67335
0.774104,0.489311,9.46346,5.67335
0.773812,0.491135,9.50865,5.68216
0.773812,0.491135,9.50865,5.68216
0.772499,0.49309,9.52808,5.70338
0.772499,0.49309,9.52808,5.70338
0.773004,0.496295,9.58823,5.714
0.773004,0.496295,9.58823,5.714
0.773142,0.50054,9.66092,5.73261
0.773142,0.50054,9.66092,5.73261
0.774358,0.506486,9.77776,5.74404
0.774358,0.506486,9.77776,5.74404
0.776763,0.513067,9.93207,5.74723
0.776763,0.513067,9.93207,5.74723
0.781812,0.520408,10.1234,5.729
0.781812,0.520408,10.1234,5.729
0.787033,0.528377,10.3282,5.71891
0.787033,0.528377,10.3282,5.71891
0.793547,0.538331,10.588,5.70149
0.793547,0.538331,10.588,5.70149
0.79977,0.54991,10.8816,5.69053
0.79977,0.54991,10.8816,5.69053
0.807019,0.5631,11.2284,5.68061
0.807019,0.5631,11.2284,5.68061
0.815006,0.577102,11.5964,5.67092
0.815006,0.577102,11.5964,5.67092
0.829117,0.592773,12.0682,5.61422
0.829117,0.592773,12.0682,5.61422
0.847508,0.610067,12.652,5.53723
0.847508,0.610067,12.652,5.53723
0.865838,0.627359,13.2569,5.46979
0.865838,0.627359,13.2569,5.46979
0.886579,0.643648,13.8828,5.39839
0.886579,0.643648,13.8828,5.39839
0.905292,0.655766,14.3826,5.32804
0.905292,0.655766,14.3826,5.32804
0.923707,0.656759,14.6247,5.24238
0.923707,0.656759,14.6247,5.24238
0.938949,0.643033,14.4854,5.15383
0.938949,0.643033,14.4854,5.15383
0.956299,0.621864,14.1891,5.03815
0.956299,0.621864,14.1891,5.03815
0.971415,0.594643,13.7302,4.92249
0.971415,0.594643,13.7302,4.92249
0.980725,0.561213,13.0578,4.8274
0.980725,0.561213,13.0578,4.8274
0.986886,0.525538,12.2897,4.73815
0.986886,0.525538,12.2897,4.73815
0.992784,0.491619,11.5582,4.65034
0.992784,0.491619,11.5582,4.65034
0.995805,0.462886,10.9137,4.58276
0.995805,0.462886,10.9137,4.58276
0.997689,0.439411,10.3807,4.52707
0.997689,0.439411,10.3807,4.52707
0.99842,0.423979,10.0242,4.49381
0.99842,0.423979,10.0242,4.49381
0.998541,0.413185,9.77015,4.4729
0.998541,0.413185,9.77015,4.4729
0.998574,0.404146,9.55615,4.45435
0.998574,0.404146,9.55615,4.45435
0.998706,0.397804,9.40666,4.43871
0.998706,0.397804,9.40666,4.43871
0.99901,0.393117,9.29905,4.42665
0.99901,0.393117,9.29905,4.42665
0.999199,0.388471,9.19147,4.41695
0.999199,0.388471,9.19147,4.41695
0.999206,0.383298,9.06935,4.40598
0.999206,0.383298,9.06935,4.40598
0.999154,0.378223,8.94898,4.39586
0.999154,0.378223,8.94898,4.39586
0.999088,0.373044,8.82592,4.3857
0.999088,0.373044,8.82592,4.3857
0.999053,0.367671,8.69834,4.37558
0.999053,0.367671,8.69834,4.37558
0.999132,0.361891,8.56229,4.36436
0.999132,0.361891,8.56229,4.36436
0.999282,0.35583,8.42048,4.35182
0.999282,0.35583,8.42048,4.35182
0.99932,0.349752,8.27699,4.33913
0.99932,0.349752,8.27699,4.33913
0.99929,0.343645,8.13186,4.32659
0.99929,0.343645,8.13186,4.32659
0.999454,0.337637,7.99115,4.3132
0.999454,0.337637,7.99115,4.3132
0.999612,0.331676,7.85188,4.30006
0.999612,0.331676,7.85188,4.30006
0.999707,0.325924,7.71639,4.28748
0.999707,0.325924,7.71639,4.28748
0.99992,0.320223,7.58328,4.27437
0.99992,0.320223,7.58328,4.27437
0.999959,0.314808,7.45536,4.26294
0.999959,0.314808,7.45536,4.26294
0.999971,0.309964,7.34069,4.25277
0.999971,0.309964,7.34069,4.25277
0.999977,0.305302,7.23033,4.24326
0.999977,0.305302,7.23033,4.24326
0.99998,0.300937,7.12696,4.2339
0.99998,0.300937,7.12696,4.2339
0.999981,0.296783,7.02856,4.22459
0.999981,0.296783,7.02856,4.22459
0.999982,0.292603,6.92958,4.21483
0.999982,0.292603,6.92958,4.21483
0.999984,0.288696,6.83708,4.20584
0.999984,0.288696,6.83708,4.20584
0.999985,0.285395,6.75891,4.19799
0.999985,0.285395,6.75891,4.19799
0.999987,0.282338,6.68654,4.19149
0.999987,0.282338,6.68654,4.19149
0.999989,0.279442,6.61799,4.18548
0.999989,0.279442,6.61799,4.18548
0.999991,0.276829,6.55611,4.18004
0.999991,0.276829,6.55611,4.18004
0.999993,0.274118,6.49194,4.17452
0.999993,0.274118,6.49194,4.17452
0.999995,0.271547,6.43106,4.16909
0.999995,0.271547,6.43106,4.16909
0.999997,0.269381,6.3798,4.16427
0.999997,0.269381,6.3798,4.16427
0.999999,0.267302,6.33059,4.15954
0.999999,0.267302,6.33059,4.15954
1,0.265319,6.28363,4.1549
1,0.265319,6.28363,4.1549
1,0.263341,6.23679,4.15024
1,0.263341,6.23679,4.15024
1,0.261024,6.18191,4.14517
1,0.261024,6.18191,4.14517
1,0.259041,6.13495,4.14039
1,0.259041,6.13495,4.14039
1,0.257589,6.10057,4.13661
1,0.257589,6.10057,4.13661
1,0.256314,6.07038,4.13326
1,0.256314,6.07038,4.13326
1,0.255196,6.0439,4.13049
1,0.255196,6.0439,4.13049
1,0.254202,6.02035,4.12838
1,0.254202,6.02035,4.12838
1,0.25331,5.99923,4.1269
1,0.25331,5.99923,4.1269
1,0.252504,5.98014,4.12536
1,0.252504,5.98014,4.12536
1,0.251815,5.96383,4.12398
1,0.251815,5.96383,4.12398
1,0.251287,5.95133,4.1236
1,0.251287,5.95133,4.1236
1,0.250896,5.94205,4.12376
1,0.250896,5.94205,4.12376
1,0.250609,5.93526,4.12417
1,0.250609,5.93526,4.12417
1,0.250405,5.93043,4.12494
1,0.250405,5.93043,4.12494
1,0.250253,5.92683,4.12591
1,0.250253,5.92683,4.12591
1,0.250117,5.92361,4.12658
1,0.250117,5.92361,4.12658
1,0.249989,5.92056,4.12698
1,0.249989,5.92056,4.12698
1,0.24986,5.91752,4.12714
1,0.24986,5.91752,4.12714
1,0.249718,5.91415,4.12704
1,0.249718,5.91415,4.12704
1,0.249549,5.91015,4.12644
1,0.249549,5.91015,4.12644
1,0.249377,5.90609,4.12585
1,0.249377,5.90609,4.12585
1,0.249245,5.90295,4.12557
1,0.249245,5.90295,4.12557
1,0.249177,5.90134,4.12597
1,0.249177,5.90134,4.12597
1,0.249127,5.90015,4.12651
1,0.249127,5.90015,4.12651
1,0.249078,5.89899,4.12673
1,0.249078,5.89899,4.12673
1,0.249047,5.89825,4.1269
1,0.249047,5.89825,4.1269
1,0.249046,5.89824,4.12715
1,0.249046,5.89824,4.12715
1,0.249094,5.89936,4.12764
1,0.249094,5.89936,4.12764
1,0.249199,5.90188,4.12859
1,0.249199,5.90188,4.12859
1,0.249341,5.90522,4.12993
1,0.249341,5.90522,4.12993
1,0.249484,5.9086,4.13125
1,0.249484,5.9086,4.13125
1,0.249591,5.91116,4.13226
1,0.249591,5.91116,4.13226
1,0.249638,5.91228,4.13286
1,0.249638,5.91228,4.13286
1,0.249609,5.91159,4.13308
1,0.249609,5.91159,4.13308
1,0.249498,5.90893,4.13298
1,0.249498,5.90893,4.13298
1,0.249297,5.90419,4.13248
1,0.249297,5.90419,4.13248
1,0.249006,5.89729,4.13143
1,0.249006,5.89729,4.13143
1,0.248641,5.88865,4.12984
1,0.248641,5.88865,4.12984
1,0.248249,5.87936,4.1283
1,0.248249,5.87936,4.1283
1,0.247872,5.87044,4.12717
1,0.247872,5.87044,4.12717
1,0.247493,5.86146,4.12597
1,0.247493,5.86146,4.12597
1,0.247118,5.85259,4.12512
1,0.247118,5.85259,4.12512
1,0.246721,5.84317,4.12431
1,0.246721,5.84317,4.12431
1,0.246263,5.83232,4.123
1,0.246263,5.83232,4.123
1,0.245762,5.82046,4.12165
1,0.245762,5.82046,4.12165
1,0.2452,5.80717,4.1207
1,0.2452,5.80717,4.1207
1,0.244468,5.78982,4.11895
1,0.244468,5.78982,4.11895
1,0.243519,5.76735,4.1166
1,0.243519,5.76735,4.1166
1,0.242293,5.7383,4.11298
1,0.242293,5.7383,4.11298
1,0.240752,5.70182,4.10852
1,0.240752,5.70182,4.10852
1,0.238886,5.65761,4.10282
1,0.238886,5.65761,4.10282
1,0.236702,5.6059,4.09646
1,0.236702,5.6059,4.09646
1,0.234169,5.54591,4.0884
1,0.234169,5.54591,4.0884
1,0.2315,5.48269,4.0812
1,0.2315,5.48269,4.0812
1,0.228895,5.421,4.07433
1,0.228895,5.421,4.07433
1,0.227115,5.37884,4.07166
1,0.227115,5.37884,4.07166
0.728226,0.620522,10.7469,6.26129
0.728226,0.620522,10.7469,6.26129
0.723252,0.684531,11.9078,6.44209
0.723252,0.684531,11.9078,6.44209
0.709009,0.671638,11.6085,6.5212
0.709009,0.671638,11.6085,6.5212
0.690653,0.661069,11.2797,6.64069
0.690653,0.661069,11.2797,6.64069
0.678224,0.656268,11.1095,6.72468
0.678224,0.656268,11.1095,6.72468
0.67378,0.651229,11.0411,6.73952
0.67378,0.651229,11.0411,6.73952
0.672136,0.643932,10.9519,6.72601
0.672136,0.643932,10.9519,6.72601
0.672251,0.635928,10.8596,6.70011
0.672251,0.635928,10.8596,6.70011
0.674346,0.628578,10.7937,6.66095
0.674346,0.628578,10.7937,6.66095
0.676891,0.620876,10.7194,6.6207
0.676891,0.620876,10.7194,6.6207
0.678444,0.610643,10.5658,6.58881
0.678444,0.610643,10.5658,6.58881
0.679695,0.602847,10.4556,6.56691
0.679695,0.602847,10.4556,6.56691
0.679821,0.597617,10.3821,6.553
0.679821,0.597617,10.3821,6.553
0.679146,0.594416,10.3412,6.55161
0.679146,0.594416,10.3412,6.55161
0.679026,0.593918,10.3386,6.55783
0.679026,0.593918,10.3386,6.55783
0.68047,0.595585,10.3758,6.55051
0.68047,0.595585,10.3758,6.55051
0.682192,0.598821,10.4517,6.54293
0.682192,0.598821,10.4517,6.54293
0.68244,0.601992,10.5105,6.54772
0.68244,0.601992,10.5105,6.54772
0.680658,0.604577,10.5245,6.56713
0.680658,0.604577,10.5245,6.56713
0.680831,0.608917,10.5956,6.56769
0.680831,0.608917,10.5956,6.56769
0.679886,0.613053,10.6729,6.58281
0.679886,0.613053,10.6729,6.58281
0.678731,0.615456,10.6969,6.60102
0.678731,0.615456,10.6969,6.60102
0.678456,0.619362,10.7384,6.61612
0.678456,0.619362,10.7384,6.61612
0.679603,0.625841,10.8402,6.62373
0.679603,0.625841,10.8402,6.62373
0.680501,0.635682,11.0202,6.63933
0.680501,0.635682,11.0202,6.63933
0.680751,0.647103,11.2295,6.6606
0.680751,0.647103,11.2295,6.6606
0.681288,0.657623,11.4321,6.67708
0.681288,0.657623,11.4321,6.67708
0.68181,0.666736,11.6004,6.69312
0.68181,0.666736,11.6004,6.69312
0.68256,0.676832,11.7904,6.71031
0.68256,0.676832,11.7904,6.71031
0.685271,0.687689,12.0222,6.70724
0.685271,0.687689,12.0222,6.70724
0.687594,0.699356,12.2849,6.71088
0.687594,0.699356,12.2849,6.71088
0.689954,0.711075,12.5379,6.71559
0.689954,0.711075,12.5379,6.71559
0.692664,0.721589,12.7676,6.71525
0.692664,0.721589,12.7676,6.71525
0.69543,0.730834,12.9748,6.71374
0.69543,0.730834,12.9748,6.71374
0.697553,0.738651,13.1516,6.71209
0.697553,0.738651,13.1516,6.71209
0.697377,0.744118,13.2562,6.72313
0.697377,0.744118,13.2562,6.72313
0.696979,0.748348,13.3303,6.73404
0.696979,0.748348,13.3303,6.73404
0.696021,0.752784,13.4013,6.74958
0.696021,0.752784,13.4013,6.74958
0.695204,0.757501,13.4837,6.76488
0.695204,0.757501,13.4837,6.76488
0.694814,0.761081,13.5533,6.76968
0.694814,0.761081,13.5533,6.76968
0.694079,0.764286,13.6092,6.78017
0.694079,0.764286,13.6092,6.78017
0.693327,0.767467,13.652,6.79235
0.693327,0.767467,13.652,6.79235
0.693395,0.770864,13.6983,6.79772
0.693395,0.770864,13.6983,6.79772
0.694149,0.774155,13.75,6.79741
0.694149,0.774155,13.75,6.79741
0.695315,0.77702,13.81,6.79231
0.695315,0.77702,13.81,6.79231
0.696056,0.779712,13.8749,6.79164
0.696056,0.779712,13.8749,6.79164
0.696947,0.781674,13.9349,6.78783
0.696947,0.781674,13.9349,6.78783
0.698351,0.781016,13.9499,6.77417
0.698351,0.781016,13.9499,6.77417
0.700295,0.777505,13.9181,6.7521
0.700295,0.777505,13.9181,6.7521
0.701872,0.772132,13.8451,6.73201
0.701872,0.772132,13.8451,6.73201
0.703545,0.765504,13.7416,6.707
0.703545,0.765504,13.7416,6.707
0.706129,0.758505,13.6437,6.67302
0.706129,0.758505,13.6437,6.67302
0.708947,0.750033,13.5198,6.6338
0.708947,0.750033,13.5198,6.6338
0.711772,0.739639,13.3712,6.58961
0.711772,0.739639,13.3712,6.58961
0.714563,0.728333,13.21,6.5452
0.714563,0.728333,13.21,6.5452
0.717248,0.716369,13.038,6.49844
0.717248,0.716369,13.038,6.49844
0.719665,0.703819,12.8525,6.4538
0.719665,0.703819,12.8525,6.4538
0.722582,0.690782,12.6668,6.40388
0.722582,0.690782,12.6668,6.40388
0.725369,0.678295,12.4872,6.35644
0.725369,0.678295,12.4872,6.35644
0.727695,0.666132,12.3034,6.31355
0.727695,0.666132,12.3034,6.31355
0.730247,0.654769,12.1299,6.27331
0.730247,0.654769,12.1299,6.27331
0.732213,0.643951,11.9702,6.23546
0.732213,0.643951,11.9702,6.23546
0.733778,0.632642,11.7948,6.20149
0.733778,0.632642,11.7948,6.20149
0.735395,0.620379,11.5934,6.16424
0.735395,0.620379,11.5934,6.16424
0.736399,0.607354,11.3664,6.13308
0.736399,0.607354,11.3664,6.13308
0.737306,0.595056,11.1448,6.10431
0.737306,0.595056,11.1448,6.10431
0.739035,0.584045,10.9548,6.06971
0.739035,0.584045,10.9548,6.06971
0.74157,0.573589,10.7854,6.02958
0.74157,0.573589,10.7854,6.02958
0.744828,0.563647,10.6369,5.9837
0.744828,0.563647,10.6369,5.9837
0.747241,0.554287,10.4911,5.94788
0.747241,0.554287,10.4911,5.94788
0.7494,0.546764,10.372,5.91777
0.7494,0.546764,10.372,5.91777
0.752378,0.5413,10.3005,5.88472
0.752378,0.5413,10.3005,5.88472
0.756444,0.537313,10.2741,5.84645
0.756444,0.537313,10.2741,5.84645
0.759547,0.533266,10.2374,5.81855
0.759547,0.533266,10.2374,5.81855
0.761702,0.528774,10.1763,5.79595
0.761702,0.528774,10.1763,5.79595
0.763314,0.524174,10.1072,5.77525
0.763314,0.524174,10.1072,5.77525
0.76438,0.519726,10.0348,5.76006
0.76438,0.519726,10.0348,5.76006
0.765289,0.515854,9.96622,5.74722
0.765289,0.515854,9.96622,5.74722
0.765948,0.512783,9.9051,5.73854
0.765948,0.512783,9.9051,5.73854
0.766252,0.510434,9.85428,5.7344
0.766252,0.510434,9.85428,5.7344
0.766365,0.509511,9.83261,5.73458
0.766365,0.509511,9.83261,5.73458
0.766707,0.509518,9.83635,5.73419
0.766707,0.509518,9.83635,5.73419
0.765824,0.510211,9.84689,5.74567
0.765824,0.510211,9.84689,5.74567
0.764518,0.511719,9.86387,5.76189
0.764518,0.511719,9.86387,5.76189
0.763119,0.513677,9.87292,5.78308
0.763119,0.513677,9.87292,5.78308
0.763824,0.516499,9.91026,5.78853
0.763824,0.516499,9.91026,5.78853
0.765327,0.519853,9.98297,5.78821
0.765327,0.519853,9.98297,5.78821
0.76512,0.524547,10.0635,5.80927
0.76512,0.524547,10.0635,5.80927
0.763839,0.531719,10.1724,5.84347
0.763839,0.531719,10.1724,5.84347
0.766988,0.541766,10.3625,5.84917
0.766988,0.541766,10.3625,5.84917
0.772009,0.552531,10.5986,5.84158
0.772009,0.552531,10.5986,5.84158
0.775899,0.562481,10.8215,5.84389
0.775899,0.562481,10.8215,5.84389
0.782491,0.572374,11.0835,5.83068
0.782491,0.572374,11.0835,5.83068
0.794251,0.583215,11.4262,5.79102
0.794251,0.583215,11.4262,5.79102
0.813524,0.596792,11.9128,5.71749
0.813524,0.596792,11.9128,5.71749
0.84215,0.61297,12.5694,5.59003
0.84215,0.61297,12.5694,5.59003
0.87587,0.628214,13.3001,5.44045
0.87587,0.628214,13.3001,5.44045
0.906652,0.634501,13.8151,5.30191
0.906652,0.634501,13.8151,5.30191
0.932415,0.628622,14.0074,5.16999
0.932415,0.628622,14.0074,5.16999
0.952634,0.608149,13.7909,5.03915
0.952634,0.608149,13.7909,5.03915
0.96871,0.572865,13.1552,4.9038
0.96871,0.572865,13.1552,4.9038
0.982017,0.529912,12.3163,4.766
0.982017,0.529912,12.3163,4.766
0.988634,0.492557,11.5258,4.66977
0.988634,0.492557,11.5258,4.66977
0.992143,0.458116,10.7585,4.59191
0.992143,0.458116,10.7585,4.59191
0.994985,0.427737,10.0779,4.52212
0.994985,0.427737,10.0779,4.52212
0.996546,0.407389,9.61718,4.47824
0.996546,0.407389,9.61718,4.47824
0.997095,0.393059,9.28524,4.44756
0.997095,0.393059,9.28524,4.44756
0.997253,0.383051,9.04994,4.42599
0.997253,0.383051,9.04994,4.42599
0.997881,0.375783,8.88264,4.40793
0.997881,0.375783,8.88264,4.40793
0.998343,0.370928,8.7701,4.39607
0.998343,0.370928,8.7701,4.39607
0.998444,0.366942,8.6753,4.3871
0.998444,0.366942,8.6753,4.3871
0.998516,0.362848,8.57801,4.37744
0.998516,0.362848,8.57801,4.37744
0.998627,0.358812,8.48293,4.36786
0.998627,0.358812,8.48293,4.36786
0.998768,0.354589,8.38421,4.35675
0.998768,0.354589,8.38421,4.35675
0.99891,0.350102,8.27943,4.34583
0.99891,0.350102,8.27943,4.34583
0.999065,0.345524,8.17286,4.33575
0.999065,0.345524,8.17286,4.33575
0.999226,0.340355,8.05282,4.32467
0.999226,0.340355,8.05282,4.32467
0.999338,0.335061,7.92928,4.31342
0.999338,0.335061,7.92928,4.31342
0.999428,0.329916,7.80834,4.30186
0.999428,0.329916,7.80834,4.30186
0.999599,0.324089,7.67189,4.28823
0.999599,0.324089,7.67189,4.28823
0.999868,0.318224,7.53551,4.27499
0.999868,0.318224,7.53551,4.27499
0.999953,0.312359,7.39743,4.26206
0.999953,0.312359,7.39743,4.26206
0.99997,0.306786,7.26557,4.24981
0.99997,0.306786,7.26557,4.24981
0.999988,0.30174,7.14616,4.23852
0.999988,0.30174,7.14616,4.23852
0.999998,0.296833,7.02998,4.22683
0.999998,0.296833,7.02998,4.22683
1,0.292105,6.91801,4.21572
1,0.292105,6.91801,4.21572
1,0.287453,6.80784,4.20479
1,0.287453,6.80784,4.20479
1,0.283551,6.71542,4.19596
1,0.283551,6.71542,4.19596
1,0.279796,6.62651,4.1878
1,0.279796,6.62651,4.1878
1,0.276419,6.54651,4.18046
1,0.276419,6.54651,4.18046
1,0.273258,6.47167,4.173
1,0.273258,6.47167,4.173
1,0.270331,6.40234,4.1663
1,0.270331,6.40234,4.1663
1,0.267669,6.33929,4.16047
1,0.267669,6.33929,4.16047
1,0.26524,6.28177,4.1556
1,0.26524,6.28177,4.1556
1,0.262972,6.22805,4.15073
1,0.262972,6.22805,4.15073
1,0.260863,6.17811,4.14616
1,0.260863,6.17811,4.14616
1,0.258907,6.1318,4.14177
1,0.258907,6.1318,4.14177
1,0.257147,6.09011,4.13829
1,0.257147,6.09011,4.13829
1,0.255585,6.0531,4.13536
1,0.255585,6.0531,4.13536
1,0.254186,6.01998,4.13268
1,0.254186,6.01998,4.13268
1,0.252915,5.98987,4.12989
1,0.252915,5.98987,4.12989
1,0.251777,5.96292,4.12793
1,0.251777,5.96292,4.12793
1,0.250726,5.93802,4.12628
1,0.250726,5.93802,4.12628
1,0.249702,5.91379,4.12417
1,0.249702,5.91379,4.12417
1,0.248688,5.88975,4.12203
1,0.248688,5.88975,4.12203
1,0.247674,5.86575,4.11943
1,0.247674,5.86575,4.11943
1,0.246716,5.84307,4.11686
1,0.246716,5.84307,4.11686
1,0.245871,5.82303,4.11521
1,0.245871,5.82303,4.11521
1,0.245075,5.8042,4.11351
1,0.245075,5.8042,4.11351
1,0.244334,5.78666,4.11199
1,0.244334,5.78666,4.11199
1,0.243663,5.77075,4.1105
1,0.243663,5.77075,4.1105
1,0.243087,5.75711,4.10898
1,0.243087,5.75711,4.10898
1,0.242622,5.74609,4.108
1,0.242622,5.74609,4.108
1,0.242262,5.73759,4.10769
1,0.242262,5.73759,4.10769
1,0.242004,5.73145,4.10827
1,0.242004,5.73145,4.10827
1,0.241771,5.72593,4.10856
1,0.241771,5.72593,4.10856
1,0.241565,5.72105,4.10876
1,0.241565,5.72105,4.10876
1,0.241385,5.7168,4.1092
1,0.241385,5.7168,4.1092
1,0.241191,5.7122,4.10934
1,0.241191,5.7122,4.10934
1,0.240985,5.70732,4.10927
1,0.240985,5.70732,4.10927
1,0.240777,5.7024,4.10899
1,0.240777,5.7024,4.10899
1,0.240599,5.6982,4.10887
1,0.240599,5.6982,4.10887
1,0.240469,5.69512,4.10918
1,0.240469,5.69512,4.10918
1,0.240358,5.69249,4.10903
1,0.240358,5.69249,4.10903
1,0.240337,5.69197,4.10968
1,0.240337,5.69197,4.10968
1,0.240337,5.69197,4.11014
1,0.240337,5.69197,4.11014
1,0.240311,5.69136,4.11
1,0.240311,5.69136,4.11
1,0.240265,5.69028,4.10944
1,0.240265,5.69028,4.10944
1,0.240236,5.6896,4.10943
1,0.240236,5.6896,4.10943
1,0.240232,5.6895,4.10931
1,0.240232,5.6895,4.10931
1,0.240274,5.69049,4.10962
1,0.240274,5.69049,4.10962
1,0.240341,5.69208,4.10975
1,0.240341,5.69208,4.10975
1,0.240472,5.69518,4.11082
1,0.240472,5.69518,4.11082
1,0.240642,5.69921,4.11207
1,0.240642,5.69921,4.11207
1,0.240823,5.70349,4.11322
1,0.240823,5.70349,4.11322
1,0.24101,5.70791,4.11438
1,0.24101,5.70791,4.11438
1,0.24119,5.71219,4.11528
1,0.24119,5.71219,4.11528
1,0.241371,5.71648,4.11638
1,0.241371,5.71648,4.11638
1,0.241531,5.72026,4.11727
1,0.241531,5.72026,4.11727
1,0.241637,5.72276,4.11764
1,0.241637,5.72276,4.11764
1,0.241692,5.72408,4.11769
1,0.241692,5.72408,4.11769
1,0.241716,5.72464,4.11779
1,0.241716,5.72464,4.11779
1,0.241706,5.72441,4.11773
1,0.241706,5.72441,4.11773
1,0.241671,5.72358,4.11763
1,0.241671,5.72358,4.11763
1,0.24161,5.72213,4.11741
1,0.24161,5.72213,4.11741
1,0.241538,5.72042,4.11739
1,0.241538,5.72042,4.11739
1,0.241422,5.71769,4.117
1,0.241422,5.71769,4.117
1,0.241282,5.71436,4.11727
1,0.241282,5.71436,4.11727
1,0.241058,5.70906,4.11684
1,0.241058,5.70906,4.11684
1,0.240747,5.70168,4.1161
1,0.240747,5.70168,4.1161
1,0.240339,5.69203,4.1152
1,0.240339,5.69203,4.1152
1,0.239807,5.67943,4.11407
1,0.239807,5.67943,4.11407
1,0.239091,5.66248,4.11217
1,0.239091,5.66248,4.11217
1,0.238145,5.64008,4.10933
1,0.238145,5.64008,4.10933
1,0.236934,5.61139,4.10551
1,0.236934,5.61139,4.10551
1,0.235482,5.577,4.10186
1,0.235482,5.577,4.10186
1,0.233716,5.53519,4.09727
1,0.233716,5.53519,4.09727
1,0.231585,5.48471,4.09129
1,0.231585,5.48471,4.09129
1,0.229244,5.42925,4.08472
1,0.229244,5.42925,4.08472
1,0.227176,5.38028,4.07952
1,0.227176,5.38028,4.07952
